animeID,name,title_english,title_japanese,title_synonyms,type,source,producers,genre,studio,episodes,status,airing,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,premiered,broadcast,related
13117,Hakuouki Movie 1: Kyoto Ranbu,Hakuoki ~Demon of the Fleeting Blossom~ Wild Dance of Kyoto,劇場版 薄桜鬼 第一章 京都乱舞,"['Hakuoki Movie 1', 'Hakuouki Shinsengumi Kitan Movie 1', 'Hakuoki: Wild Dance of Kyoto']",Movie,Visual novel,Frontier Works,Historical,Studio Deen,1,Finished Airing,FALSE,2013-08-24,NA,1 hr 35 min,PG-13 - Teens 13 or older,7.83,5511,836,3055,17979,75,"Chizuru Yukimura has come to Kyoto looking for her father, a doctor who has gone missing. While there, she witnesses a fight between an Oni and the Shinsengumi. Taking her into custody, the Shinsengumi debates on what to do with Chizuru, when they discover that she is the daughter of the doctor for whom they are also looking. The Shinsengumi then take Chizuru along on their search after the missing doctor, from adventure to adventure. (Source: ANN)",NA,NA,NA,"{'Alternative version': [{'mal_id': 6895, 'type': 'anime', 'name': 'Hakuouki', 'url': 'https://myanimelist.net/anime/6895/Hakuouki'}, {'mal_id': 9723, 'type': 'anime', 'name': 'Hakuouki Hekketsuroku Episode 0', 'url': 'https://myanimelist.net/anime/9723/Hakuouki_Hekketsuroku_Episode_0'}], 'Sequel': [{'mal_id': 13119, 'type': 'anime', 'name': 'Hakuouki Movie 2: Shikon Soukyuu', 'url': 'https://myanimelist.net/anime/13119/Hakuouki_Movie_2__Shikon_Soukyuu'}]}"
16149,Kick-Heart,NA,KICK-HEART,[],Movie,Unknown,NA,Sports,Production I.G,1,Finished Airing,FALSE,2013-05-26,NA,12 min,PG-13 - Teens 13 or older,6.34,6334,6472,3730,11606,12,"Kick-Heart is a love story between Romeo, a successful pro-wrestler, and Juliet, a nun who lives a secret double-life as a female pro-wrestler. Romeo's secret is that he enjoys taking a beating in the ring, while Juliet feels invigorated when facing her opponents as a wrestler. When the two meet in the ring, the fireworks fly. Their story is set in the colorful backdrop of the professional wrestling world. Will Juliet reveal her true identity to the one she loves? Will Romeo be able to share his secret to the world? (Source: Kickstarter)",Kick-Heart was funded through a successful Kickstarter campaign in 2012.,NA,NA,{}
1913,Shonan Junai Gumi!,NA,湘南純愛組!,"['Shounan Junai Gumi', ""Shounan Jun'ai-gumi!"", 'Shonan Junai-gumi!', 'Pure Love Gang of Shounan', 'Young GTO']",OVA,Manga,Japan Home Video,School,J.C.Staff,5,Finished Airing,FALSE,1994-01-21,1997-01-02,46 min per ep,R+ - Mild Nudity,7.55,12368,1531,2416,27559,115,"Eikichi Onizuka and Ryuji Danma are members of infamous biker duo, the Oni Baku. When not out riding around, they can be found in school, trying to pick up young women. This is the story of the young Onizuka, who would later become the greatest teacher in Japan, and his partner Ryuji in their quest to lose their virginity and reach maturity. They are widely feared bosozoku, and are known for their tenacity and viciousness in a fight. However, this lifestyle does not exactly endear them to the opposite gender, so they decide to change their ways. However, this is easier said than done. (Source: ANN)",NA,NA,NA,"{'Adaptation': [{'mal_id': 444, 'type': 'manga', 'name': 'Bad Company', 'url': 'https://myanimelist.net/manga/444/Bad_Company'}, {'mal_id': 445, 'type': 'manga', 'name': 'Shonan Junai Gumi!', 'url': 'https://myanimelist.net/manga/445/Shonan_Junai_Gumi'}], 'Sequel': [{'mal_id': 245, 'type': 'anime', 'name': 'Great Teacher Onizuka', 'url': 'https://myanimelist.net/anime/245/Great_Teacher_Onizuka'}]}"
10465,Manyuu Hikenchou,NA,魔乳秘剣帖,[],TV,Manga,Happinet Pictures,Seinen,Hoods Entertainment,12,Finished Airing,FALSE,2011-07-11,2011-09-02,24 min per ep,R+ - Mild Nudity,6.29,14768,6681,1760,46548,153,"The Edo period of Japan gave rise to a clan of warriors with a very specialized, magical skill. The clan was known as the Manyuu, and the skill was the ability to administer a sword strike that could shrink the size of a woman's breasts. This might not seem like an ability that could exert power over a land, but in Manyuu Hikenchou, large breasts denote status, wealth, fame, and influence. Grave concern has arisen in the Manyuu clan due to the actions of their chosen successor, Chifusa. Disgusted with the breast obsessed society that the Manyuu have created and perpetuated, Chifusa has not only deserted the clan, but also stolen the sacred scroll that details their techniques to growing and severing breasts. Fortunately, Chifusa is not completely alone. Her fellow warrior Kaede is sympathetic to her cause; a sympathy that could place her in considerable danger. Now wanted by the very clan that raised her, Chifusa must defend her life and Kaede's while seeking to undo the damage their brethren have done to the land. Along the way, Chifusa will discover that she harbors a power that goes far beyond the scope of her training, one that could help shape and change the land that she seeks to bring equality to.",NA,Summer 2011,Mondays at 01:00 (JST),"{'Adaptation': [{'mal_id': 6784, 'type': 'manga', 'name': 'Manyuu Hikenchou', 'url': 'https://myanimelist.net/manga/6784/Manyuu_Hikenchou'}], 'Side story': [{'mal_id': 10845, 'type': 'anime', 'name': 'Manyuu Hikenchou Specials', 'url': 'https://myanimelist.net/anime/10845/Manyuu_Hikenchou_Specials'}, {'mal_id': 12239, 'type': 'anime', 'name': 'Manyuu Hikenchou Picture Drama', 'url': 'https://myanimelist.net/anime/12239/Manyuu_Hikenchou_Picture_Drama'}]}"
584,Noein: Mou Hitori no Kimi e,Noein: to your other self,ノエイン もうひとりの君へ,['Noein: Toward Another You'],TV,Original,Media Factory,Adventure,Satelight,24,Finished Airing,FALSE,2005-10-12,2006-03-02,25 min per ep,PG-13 - Teens 13 or older,7.69,23610,1137,1345,68418,704,"In the near future, a violent battle takes place between the dimension La'cryma (protector of humanity) and the dimension Shangri-La, bent on the annihilation of all space-time. A group known as the Dragon Calvary is dispatched through space and time, searching for the only thing that can stop the invasion: the Dragon's Torque. In the present, twelve-year old Haruka and her friend Yuu, are contemplating running away from home when they meet a member of the Dragon Calvary named Karasu (Crow). He believes that Haruka possesses the Dragon's Torque and claims to be Yuu from fifteen years in the future... (Source: DVD Complete Series Box Set)",NA,Fall 2005,Wednesdays at 01:30 (JST),{}
23523,Aterui,NA,アテルイ,[],Movie,Unknown,Cinema Tohoku,Historical,NA,1,Finished Airing,FALSE,2002-12-02,NA,1 hr 55 min,G - All Ages,5.86,14,10440,11956,216,0,A pseudo-historical movie that follows a modern day elementary schooler as he's tossed back into time to observe Aterui--a real leader of the Ainu (indigenous Japanese) who fights against the Imperial Court.,NA,NA,NA,{}
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,Star Blazers: Space Battleship Yamato 2202,宇宙戦艦ヤマト2202 愛の戦士たち,[],OVA,Original,Lantis,Action,Xebec,26,Currently Airing,TRUE,2017-02-25,NA,25 min per ep,PG-13 - Teens 13 or older,8,1342,577,3764,11318,32,"Space Battleship Yamato 2202: Warriors of Love continues the story of Space Battleship Yamato 2199. It is the year 2202, three Years after the war with Gamillas, the people in the Solar System are finally at peace once again and the Earth has been restored back to life. With the end of the war, there is a peace treaty between Earth and Gamillas which will strengthen their military bond and secure true peace. In addition to the reconstruction of Earth, the joint forces form a new intergalactic defense fleet with a new ship, Andromeda, to be its new symbol of power. Due to these advancements, the Earth is going on a path of military expansion despite Starsha Iscandar's wishes of peace. But when a new threat called the Gatlantis starts to wreak havoc to a newly reformed galaxy, the Goddess Teressa calls upon the Yamato once more in order to fight back against the new threat. (Source: Wikipedia)",NA,NA,NA,"{'Alternative version': [{'mal_id': 1651, 'type': 'anime', 'name': 'Uchuu Senkan Yamato 2', 'url': 'https://myanimelist.net/anime/1651/Uchuu_Senkan_Yamato_2'}], 'Prequel': [{'mal_id': 12029, 'type': 'anime', 'name': 'Uchuu Senkan Yamato 2199', 'url': 'https://myanimelist.net/anime/12029/Uchuu_Senkan_Yamato_2199'}]}"
4447,Detective Conan Movie 12: Full Score of Fear,NA,名探偵コナン 戦慄の楽譜（フルスコア）,"['Meitantei Conan: Senritsu no Gakufu [Full Score]', 'Detective Conan 2008', 'Detective Conan movie 12']",Movie,Manga,Big Bang,Comedy,TMS Entertainment,1,Finished Airing,FALSE,2008-04-19,NA,1 hr 56 min,PG-13 - Teens 13 or older,7.92,15955,669,2436,27251,9,"Serial murders involving all kinds have happened. All the victims are from a Music School led by a famous pianist. Conan and company have been invited to a opening concert of the Music Hall built by the pianist. The biggest attraction of this concert is the world famous violin called ""Stradivarius"" and a special appearance of a singer who has perfect pitch. (Source: ANN)",NA,NA,NA,"{'Parent story': [{'mal_id': 235, 'type': 'anime', 'name': 'Detective Conan', 'url': 'https://myanimelist.net/anime/235/Detective_Conan'}], 'Side story': [{'mal_id': 5348, 'type': 'anime', 'name': 'Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab', 'url': 'https://myanimelist.net/anime/5348/Detective_Conan_Magic_File_2__Kudou_Shinichi_-_The_Case_of_the_Mysterious_Wall_and_the_Black_Lab'}]}"
37510,Mob Psycho 100 II,Mob Psycho 100,モブサイコ100 II,"['Mob Psycho 100 2nd Season', 'Mob Psycho Hyaku', 'Mob Psycho One Hundred']",TV,Web manga,Warner Bros. Japan,Slice of Life,Bones,13,Currently Airing,TRUE,2019-01-07,NA,24 min per ep,PG-13 - Teens 13 or older,8.71,25702,43,489,187676,833,Second Season of ONE's Mob Psycho 100.,NA,Winter 2019,Mondays at 23:00 (JST),"{'Adaptation': [{'mal_id': 60783, 'type': 'manga', 'name': 'Mob Psycho 100', 'url': 'https://myanimelist.net/manga/60783/Mob_Psycho_100'}], 'Prequel': [{'mal_id': 32182, 'type': 'anime', 'name': 'Mob Psycho 100', 'url': 'https://myanimelist.net/anime/32182/Mob_Psycho_100'}]}"
15863,Ginga Kikoutai Majestic Prince,Majestic Prince,銀河機攻隊 マジェスティックプリンス,[],TV,Manga,TOHO animation,Space,Orange,24,Finished Airing,FALSE,2013-04-04,2013-09-01,23 min per ep,PG-13 - Teens 13 or older,7.41,17948,2003,1850,43695,142,"In the latter half of 21st century, humans leave the Earth and begin to live in space. In order to adapt to the environment in space and deal with the hostile aliens in Jupiter, genetically engineered children called ""Princes"" are artificially raised and trained to be pilots of armed robots ""AHSMB (Advanced High Standard Multipurpose Battle Device). This is a story about one of the teenage ""Princes,"" Hitachi O Izuru, who studies in an academic city Grandzehle. (Source: MAL News)",NA,Spring 2013,Thursdays at 22:30 (JST),"{'Adaptation': [{'mal_id': 43371, 'type': 'manga', 'name': 'Majestic Prince', 'url': 'https://myanimelist.net/manga/43371/Majestic_Prince'}, {'mal_id': 60011, 'type': 'manga', 'name': 'Ginga Kikoutai Majestic Prince', 'url': 'https://myanimelist.net/manga/60011/Ginga_Kikoutai_Majestic_Prince'}], 'Sequel': [{'mal_id': 33024, 'type': 'anime', 'name': 'Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa', 'url': 'https://myanimelist.net/anime/33024/Ginga_Kikoutai_Majestic_Prince__Mirai_e_no_Tsubasa'}]}"
1562,Yamato Nadeshiko Shichihenge♥,The Seven Metamorphoses of Yamato Nadeshiko,ヤマトナデシコ七変化♥,"['Yamato Nadeshiko Shichi Henge', 'Perfect Girl Evolution', 'The Wallflower']",TV,Manga,NA,Comedy,Nippon Animation,25,Finished Airing,FALSE,2006-10-04,2007-03-02,24 min per ep,PG-13 - Teens 13 or older,7.85,58574,812,876,111297,2244,"Takano Kyohei, Oda Takenaga, Toyama Yukinojo, and Morii Ranmaru are going to rent a house to go to school for free on the condition that they make the girl of the house a ""lady."" However, Nakahara Sunako, the girl living there, is gloomy, weird, and horror movie maniac. She has a trauma of when she was told she was ugly by the boy whom she loved when she was in junior high school. She doesn't like beautiful things and gets a nosebleed when she looks at something beautiful. (Source: AnimeNfo)",NA,Fall 2006,Unknown,"{'Adaptation': [{'mal_id': 422, 'type': 'manga', 'name': 'Yamato Nadeshiko Shichihenge♥', 'url': 'https://myanimelist.net/manga/422/Yamato_Nadeshiko_Shichihenge♥'}]}"
602,KO Seiki Beast Sanjuushi,KO Century Beast Warriors,ＫＯ世紀　ビースト三獣士,['K.O. Beasts'],OVA,Original,Movic,Fantasy,Gainax,7,Finished Airing,FALSE,1992-05-02,1993-11-02,29 min per ep,PG-13 - Teens 13 or older,6.58,497,5442,7738,1672,6,"The series is set in the distant future in which the Earth is split in two. The southern hemisphere is placed in another dimension while the inhabitants of the northern hemisphere are able to morph into beast-like humanoids. Eventually the humans of the southern hemisphere, led by Uranus, attack the Beasts. The Three Beasts, Wan Derbard (Wan Dabadadatta) of the Tiger Tribe, Bud Mint (Baado Mint) of the Bird Tribe, and Mei Mer (Mei Mah) of the Mermaid Tribe, are taken prisoner along with Mei Mer's companion Tuttle Millen (Mekka Mannen, also of the Mermaid tribe), but manage to escape thanks to a little girl named Yuuni Charm Password. Together they seek Gaia, which they believe to be a fabulous treasure, but they are pursued by Uranus's minions : V-Darn the vicious mage-knight, V-Sion the warrior woman and Akumako, V-Darn's sadistic imp-like partner. (Source: Wikipedia)",NA,NA,NA,{}
22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,NA,未確認で進行形 「見て。あれが私たちの泊まっている旅館よ。」,"['Mikakunin de Shinkoukei Special', 'Engaged to the Unidentified Special']",Special,4-koma manga,DAX Production,Slice of Life,Doga Kobo,1,Finished Airing,FALSE,2014-03-19,NA,12 min,PG-13 - Teens 13 or older,7.11,15546,3249,2389,28222,9,Bundled with the first Blu-ray and DVD volume. Hakuya wins tickets to a hot spring.,NA,NA,NA,"{'Parent story': [{'mal_id': 20541, 'type': 'anime', 'name': 'Mikakunin de Shinkoukei', 'url': 'https://myanimelist.net/anime/20541/Mikakunin_de_Shinkoukei'}]}"
34787,Idol Time PriPara,NA,アイドルタイムプリパラ,[],TV,Game,Avex Pictures,Music,Tatsunoko Production,51,Finished Airing,FALSE,2017-04-04,2018-03-02,24 min per ep,PG - Children,7.26,458,2622,6433,3037,35,"The story focuses on Yui, a girl who lives in the town of Paparajuku, and who dreams of being an idol, even if she realizes that being an idol is next to impossible for her. Her friends often remark on how much she dreams about it. But then, the PriPara idol theme park opens in her town, and that an idol named Laala is coming to town from Parajuku, which only makes Yui dream even bigger. The new PriPara theme park has been updated with new concepts. However, due to a system error, Laala is no longer able to PriPara Change. (Source: ANN)",NA,Spring 2017,Tuesdays at 17:55 (JST),"{'Prequel': [{'mal_id': 23135, 'type': 'anime', 'name': 'PriPara', 'url': 'https://myanimelist.net/anime/23135/PriPara'}], 'Other': [{'mal_id': 36925, 'type': 'anime', 'name': 'Pretty All Friends', 'url': 'https://myanimelist.net/anime/36925/Pretty_All_Friends'}, {'mal_id': 37398, 'type': 'anime', 'name': 'PriPara & Kiratto Pri☆chan Movie: Kirakira Memorial Live', 'url': 'https://myanimelist.net/anime/37398/PriPara___Kiratto_Pri☆chan_Movie__Kirakira_Memorial_Live'}]}"
874,Digimon Tamers,Digimon Tamers,デジモンテイマーズ,['Digimon: Digital Monsters 03'],TV,Original,Yomiko Advertising,Fantasy,Toei Animation,51,Finished Airing,FALSE,2001-04-01,2002-03-03,25 min per ep,PG - Children,7.66,79022,1209,761,126597,1285,"Digimon Tamers takes place in a world where the popular Digimon franchise is all the rage, consisting of a cartoon, video games, and the trading card game. Takato Matsuda is a huge Digimon fan that's particularly obsessed with the card game, and constantly daydreams about the universe therein. One day, he finds a mysterious blue card, which he slides through a scanner toy to use in the popular battle game. His toy suddenly glows and transforms into a Digivice, and Takato's fan-made design, Guilmon, materialises in front of him. Thrilled by the prospect of having a real-life Digimon, Takato embraces his new partner, and his adventures as a Digimon Tamer begin. Takato quickly discovers that being a Digimon Tamer is not all fun and games—in reality, it's much more dangerous than the card games he's accustomed to. Wild Digimon have begun to appear all across Japan, causing rampages that result in chaos and mayhem. Armed with his Digivice, which can scan trading cards to strengthen Guilmon, Takato and his new partner set out to combat the rogue Digimon. They are tasked with protecting the world from Digimon attacks, whilst a mysterious organization determined to eliminate all Digimon and their Tamers lurks in the shadows...",Digimon Tamers is the first anime of the franchise to depart from the original storyline established in Digimon Adventure and Digimon Adventure 02. The trading cards used by the characters in the show are based on cards in the real life Digimon Trading Card Game.,Spring 2001,Sundays at 09:00 (JST),"{'Adaptation': [{'mal_id': 2389, 'type': 'manga', 'name': 'Digimon Tamers', 'url': 'https://myanimelist.net/manga/2389/Digimon_Tamers'}], 'Spin-off': [{'mal_id': 552, 'type': 'anime', 'name': 'Digimon Adventure', 'url': 'https://myanimelist.net/anime/552/Digimon_Adventure'}, {'mal_id': 859, 'type': 'anime', 'name': 'Digimon Savers', 'url': 'https://myanimelist.net/anime/859/Digimon_Savers'}, {'mal_id': 1132, 'type': 'anime', 'name': 'Digimon Frontier', 'url': 'https://myanimelist.net/anime/1132/Digimon_Frontier'}, {'mal_id': 1313, 'type': 'anime', 'name': 'Digimon Adventure 02', 'url': 'https://myanimelist.net/anime/1313/Digimon_Adventure_02'}, {'mal_id': 8624, 'type': 'anime', 'name': 'Digimon Xros Wars', 'url': 'https://myanimelist.net/anime/8624/Digimon_Xros_Wars'}], 'Side story': [{'mal_id': 3032, 'type': 'anime', 'name': 'Digimon Tamers: Boukensha-tachi no Tatakai', 'url': 'https://myanimelist.net/anime/3032/Digimon_Tamers__Boukensha-tachi_no_Tatakai'}], 'Sequel': [{'mal_id': 3033, 'type': 'anime', 'name': 'Digimon Tamers: Bousou Digimon Tokkyuu', 'url': 'https://myanimelist.net/anime/3033/Digimon_Tamers__Bousou_Digimon_Tokkyuu'}]}"
